,full_name,link,phone
1985,3T,http://www.gsmarena.com/oneplus_3t-8416.php,OnePlus
1986,3,http://www.gsmarena.com/oneplus_3-7995.php,OnePlus
1987,X,http://www.gsmarena.com/oneplus_x-7630.php,OnePlus
1988,2,http://www.gsmarena.com/oneplus_2-6902.php,OnePlus
1989,One,http://www.gsmarena.com/oneplus_one-6327.php,OnePlus
1990,15 Plus,http://www.gsmarena.com/meizu_15_plus-9160.php,Meizu
1991,15,http://www.gsmarena.com/meizu_15-9159.php,Meizu
1992,15 Lite,http://www.gsmarena.com/meizu_15_lite-9158.php,Meizu
1993,E3,http://www.gsmarena.com/meizu_e3-9066.php,Meizu
1994,M6s,http://www.gsmarena.com/meizu_m6s-8998.php,Meizu
1995,M6,http://www.gsmarena.com/meizu_m6-8868.php,Meizu
1996,M6 Note,http://www.gsmarena.com/meizu_m6_note-8802.php,Meizu
1997,Pro 7 Plus,http://www.gsmarena.com/meizu_pro_7_plus-8791.php,Meizu
1998,Pro 7,http://www.gsmarena.com/meizu_pro_7-8445.php,Meizu
1999,M5c,http://www.gsmarena.com/meizu_m5c-8697.php,Meizu
2000,E2,http://www.gsmarena.com/meizu_e2-8659.php,Meizu
2001,M5s,http://www.gsmarena.com/meizu_m5s-8500.php,Meizu
2002,M5 Note,http://www.gsmarena.com/meizu_m5_note-8450.php,Meizu
2003,M3x,http://www.gsmarena.com/meizu_m3x-8452.php,Meizu
2004,Pro 6 Plus,http://www.gsmarena.com/meizu_pro_6_plus-8451.php,Meizu
2005,MX5e,http://www.gsmarena.com/meizu_mx5e-8446.php,Meizu
2006,U10,http://www.gsmarena.com/meizu_u10-8441.php,Meizu
2007,U20,http://www.gsmarena.com/meizu_u20-8440.php,Meizu
2008,Pro 6s,http://www.gsmarena.com/meizu_pro_6s-8389.php,Meizu
2009,M5,http://www.gsmarena.com/meizu_m5-8408.php,Meizu
2010,M3 Max,http://www.gsmarena.com/meizu_m3_max-8321.php,Meizu
2011,M3e,http://www.gsmarena.com/meizu_m3e-8264.php,Meizu
2012,MX6,http://www.gsmarena.com/meizu_mx6-8078.php,Meizu
2013,M3s,http://www.gsmarena.com/meizu_m3s-8148.php,Meizu
2014,M3,http://www.gsmarena.com/meizu_m3-8062.php,Meizu
2015,Pro 6,http://www.gsmarena.com/meizu_pro_6-7971.php,Meizu
2016,M3 Note,http://www.gsmarena.com/meizu_m3_note-8005.php,Meizu
2017,PRO 5 mini,http://www.gsmarena.com/meizu_pro_5_mini-7741.php,Meizu
2018,M1 Metal,http://www.gsmarena.com/meizu_m1_metal-7674.php,Meizu
2019,PRO 5,http://www.gsmarena.com/meizu_pro_5-7573.php,Meizu
2020,M2,http://www.gsmarena.com/meizu_m2-7455.php,Meizu
2021,MX5,http://www.gsmarena.com/meizu_mx5-7240.php,Meizu
2022,M2 Note,http://www.gsmarena.com/meizu_m2_note-7266.php,Meizu
2023,M1,http://www.gsmarena.com/meizu_m1-6978.php,Meizu
2024,M1 Note,http://www.gsmarena.com/meizu_m1_note-6890.php,Meizu
2025,MX4 Pro,http://www.gsmarena.com/meizu_mx4_pro-6815.php,Meizu
2026,MX4,http://www.gsmarena.com/meizu_mx4-6627.php,Meizu
2027,MX3,http://www.gsmarena.com/meizu_mx3-5679.php,Meizu
2028,MX2,http://www.gsmarena.com/meizu_mx2-5142.php,Meizu
2029,MX 4-core,http://www.gsmarena.com/meizu_mx_4_core-4697.php,Meizu
2030,Motion,http://www.gsmarena.com/blackberry_motion-8891.php,BlackBerry
2031,Aurora,http://www.gsmarena.com/blackberry_aurora-8612.php,BlackBerry
2032,Keyone,http://www.gsmarena.com/blackberry_keyone-8508.php,BlackBerry
2033,DTEK60,http://www.gsmarena.com/blackberry_dtek60-8351.php,BlackBerry
2034,DTEK50,http://www.gsmarena.com/blackberry_dtek50-8229.php,BlackBerry
2035,Priv,http://www.gsmarena.com/blackberry_priv-7587.php,BlackBerry
2036,Leap,http://www.gsmarena.com/blackberry_leap-7099.php,BlackBerry
2037,Classic Non Camera,http://www.gsmarena.com/blackberry_classic_non_camera-7066.php,BlackBerry
2038,Porsche Design P'9983,http://www.gsmarena.com/blackberry_porsche_design_p_9983-6691.php,BlackBerry
2039,Passport,http://www.gsmarena.com/blackberry_passport-6457.php,BlackBerry
2040,Classic,http://www.gsmarena.com/blackberry_classic-6458.php,BlackBerry
2041,Z3,http://www.gsmarena.com/blackberry_z3-6163.php,BlackBerry
2042,Porsche Design P'9982,http://www.gsmarena.com/blackberry_porsche_design_p_9982-5856.php,BlackBerry
2043,Z30,http://www.gsmarena.com/blackberry_z30-5711.php,BlackBerry
2044,9720,http://www.gsmarena.com/blackberry_9720-5625.php,BlackBerry
2045,Q5,http://www.gsmarena.com/blackberry_q5-5452.php,BlackBerry
2046,Z10,http://www.gsmarena.com/blackberry_z10-5251.php,BlackBerry
2047,Q10,http://www.gsmarena.com/blackberry_q10-5274.php,BlackBerry
2048,4G LTE Playbook,http://www.gsmarena.com/blackberry_4g_lte_playbook-3846.php,BlackBerry
2049,Curve 9320,http://www.gsmarena.com/blackberry_curve_9320-4458.php,BlackBerry
2050,Curve 9220,http://www.gsmarena.com/blackberry_curve_9220-4459.php,BlackBerry
2051,Curve 9380,http://www.gsmarena.com/blackberry_curve_9380-4331.php,BlackBerry
2052,Bold 9790,http://www.gsmarena.com/blackberry_bold_9790-4332.php,BlackBerry
2053,Porsche Design P'9981,http://www.gsmarena.com/blackberry_porsche_design_p_9981-4288.php,BlackBerry
2054,Curve 9370,http://www.gsmarena.com/blackberry_curve_9370-4112.php,BlackBerry
2055,Curve 9360,http://www.gsmarena.com/blackberry_curve_9360-3722.php,BlackBerry
2056,Curve 9350,http://www.gsmarena.com/blackberry_curve_9350-3756.php,BlackBerry
2057,Torch 9810,http://www.gsmarena.com/blackberry_torch_9810-3723.php,BlackBerry
2058,Torch 9860,http://www.gsmarena.com/blackberry_torch_9860-3926.php,BlackBerry
2059,Torch 9850,http://www.gsmarena.com/blackberry_torch_9850-4088.php,BlackBerry
2060,Bold Touch 9900,http://www.gsmarena.com/blackberry_bold_touch_9900-3116.php,BlackBerry
2061,Bold Touch 9930,http://www.gsmarena.com/blackberry_bold_touch_9930-3755.php,BlackBerry
2062,4G Playbook HSPA+,http://www.gsmarena.com/blackberry_4g_playbook_hspa+-3900.php,BlackBerry
2063,Playbook Wimax,http://www.gsmarena.com/blackberry_playbook_wimax-3899.php,BlackBerry
2064,Playbook,http://www.gsmarena.com/blackberry_playbook-3830.php,BlackBerry
2065,Bold 9780,http://www.gsmarena.com/blackberry_bold_9780-3431.php,BlackBerry
2066,Style 9670,http://www.gsmarena.com/blackberry_style_9670-3326.php,BlackBerry
2067,Curve 3G 9330,http://www.gsmarena.com/blackberry_curve_3g_9330-3591.php,BlackBerry
2068,Curve 3G 9300,http://www.gsmarena.com/blackberry_curve_3g_9300-3422.php,BlackBerry
2069,Torch 9800,http://www.gsmarena.com/blackberry_torch_9800-3203.php,BlackBerry
2070,5,http://www.gsmarena.com/alcatel_5-9012.php,Alcatel
2071,3v,http://www.gsmarena.com/alcatel_3v-9004.php,Alcatel
2072,3x,http://www.gsmarena.com/alcatel_3x-9084.php,Alcatel
2073,3,http://www.gsmarena.com/alcatel_3-9085.php,Alcatel
2074,1x,http://www.gsmarena.com/alcatel_1x-9086.php,Alcatel
2075,3c,http://www.gsmarena.com/alcatel_3c-8989.php,Alcatel
2076,1T 10,http://www.gsmarena.com/alcatel_1t_10-9093.php,Alcatel
2077,1T 7,http://www.gsmarena.com/alcatel_1t_7-9094.php,Alcatel
2078,Idol 5s,http://www.gsmarena.com/alcatel_idol_5s-8844.php,Alcatel
2079,Idol 5,http://www.gsmarena.com/alcatel_idol_5-8832.php,Alcatel
2080,A7 XL,http://www.gsmarena.com/alcatel_a7_xl-8843.php,Alcatel
2081,A7,http://www.gsmarena.com/alcatel_a7-8830.php,Alcatel
2082,U5 HD,http://www.gsmarena.com/alcatel_u5_hd-8819.php,Alcatel
2083,Pulsemix,http://www.gsmarena.com/alcatel_pulsemix-8803.php,Alcatel
2084,Idol 5s (USA),http://www.gsmarena.com/alcatel_idol_5s_(usa)-8569.php,Alcatel
2085,Flash (2017),http://www.gsmarena.com/alcatel_flash_(2017)-8639.php,Alcatel
2086,U5,http://www.gsmarena.com/alcatel_u5-8591.php,Alcatel
2087,A5 LED,http://www.gsmarena.com/alcatel_a5_led-8590.php,Alcatel
2088,A3,http://www.gsmarena.com/alcatel_a3-8589.php,Alcatel
2089,A3 XL,http://www.gsmarena.com/alcatel_a3_xl-8512.php,Alcatel
2090,Shine Lite,http://www.gsmarena.com/alcatel_shine_lite-8377.php,Alcatel
2091,Pixi 4 Plus Power,http://www.gsmarena.com/alcatel_pixi_4_plus_power-8352.php,Alcatel
2092,Fierce 4,http://www.gsmarena.com/alcatel_fierce_4-8298.php,Alcatel
2093,X1,http://www.gsmarena.com/alcatel_x1-8205.php,Alcatel
2094,Pixi 4 (5),http://www.gsmarena.com/alcatel_pixi_4_(5)-8157.php,Alcatel
2095,Flash Plus 2,http://www.gsmarena.com/alcatel_flash_plus_2-8105.php,Alcatel
2096,POP 7 LTE,http://www.gsmarena.com/alcatel_pop_7_lte-8060.php,Alcatel
2097,Pop 4S,http://www.gsmarena.com/alcatel_pop_4s-7937.php,Alcatel
2098,Pop 4+,http://www.gsmarena.com/alcatel_pop_4+-7936.php,Alcatel
2099,Pop 4,http://www.gsmarena.com/alcatel_pop_4-7935.php,Alcatel
2100,Idol 4s Windows,http://www.gsmarena.com/alcatel_idol_4s_windows-8449.php,Alcatel
2101,Idol 4s,http://www.gsmarena.com/alcatel_idol_4s-7896.php,Alcatel
2102,Idol 4,http://www.gsmarena.com/alcatel_idol_4-7897.php,Alcatel
2103,Fierce XL (Windows),http://www.gsmarena.com/alcatel_fierce_xl_(windows)-7856.php,Alcatel
2104,CareTime,http://www.gsmarena.com/alcatel_caretime-7851.php,Alcatel
2105,Pixi 4 (7),http://www.gsmarena.com/alcatel_pixi_4_(7)-7847.php,Alcatel
2106,Pixi 4 (6) 3G,http://www.gsmarena.com/alcatel_pixi_4_(6)_3g-8167.php,Alcatel
2107,Pixi 4 (6),http://www.gsmarena.com/alcatel_pixi_4_(6)-7846.php,Alcatel
2108,Pixi 4 (4),http://www.gsmarena.com/alcatel_pixi_4_(4)-7845.php,Alcatel
2109,Pixi 4 (3.5),http://www.gsmarena.com/alcatel_pixi_4_(3_5)-7844.php,Alcatel
2110,nubia Red Magic,http://www.gsmarena.com/zte_nubia_red_magic-9174.php,ZTE
2111,nubia Z18 mini,http://www.gsmarena.com/zte_nubia_z18_mini-9161.php,ZTE
2112,nubia V18,http://www.gsmarena.com/zte_nubia_v18-9133.php,ZTE
2113,nubia N3,http://www.gsmarena.com/zte_nubia_n3-9110.php,ZTE
2114,Blade V9 Vita,http://www.gsmarena.com/zte_blade_v9_vita-9088.php,ZTE
2115,Blade V9,http://www.gsmarena.com/zte_blade_v9-8971.php,ZTE
2116,Tempo Go,http://www.gsmarena.com/zte_tempo_go-9083.php,ZTE
2117,Blade A3,http://www.gsmarena.com/zte_blade_a3-9038.php,ZTE
2118,Blade A6,http://www.gsmarena.com/zte_blade_a6-8970.php,ZTE
2119,Maven 2,http://www.gsmarena.com/zte_maven_2-9033.php,ZTE
2120,Blade X,http://www.gsmarena.com/zte_blade_x-8913.php,ZTE
2121,Axon M,http://www.gsmarena.com/zte_axon_m-8902.php,ZTE
2122,nubia Z17s,http://www.gsmarena.com/zte_nubia_z17s-8901.php,ZTE
2123,nubia Z17 miniS,http://www.gsmarena.com/zte_nubia_z17_minis-8896.php,ZTE
2124,nubia Z17 lite,http://www.gsmarena.com/zte_nubia_z17_lite-8838.php,ZTE
2125,Blade Z Max,http://www.gsmarena.com/zte_blade_z_max-8290.php,ZTE
2126,Blade Force,http://www.gsmarena.com/zte_blade_force-8895.php,ZTE
2127,Tempo X,http://www.gsmarena.com/zte_tempo_x-8894.php,ZTE
2128,Blade A601,http://www.gsmarena.com/zte_blade_a601-8793.php,ZTE
2129,Grand X View 2,http://www.gsmarena.com/zte_grand_x_view_2-8779.php,ZTE
2130,Blade V7 Plus,http://www.gsmarena.com/zte_blade_v7_plus-8752.php,ZTE
2131,Quartz,http://www.gsmarena.com/zte_quartz-8567.php,ZTE
2132,nubia N2,http://www.gsmarena.com/zte_nubia_n2-8748.php,ZTE
2133,nubia M2,http://www.gsmarena.com/zte_nubia_m2-8746.php,ZTE
2134,nubia M2 lite,http://www.gsmarena.com/zte_nubia_m2_lite-8747.php,ZTE
2135,nubia M2 Play,http://www.gsmarena.com/zte_nubia_m2_play-8726.php,ZTE
2136,nubia Z17,http://www.gsmarena.com/zte_nubia_z17-8677.php,ZTE
2137,Axon 7s,http://www.gsmarena.com/zte_axon_7s-8658.php,ZTE
2138,Max XL,http://www.gsmarena.com/zte_max_xl-8660.php,ZTE
2139,nubia Z17 mini,http://www.gsmarena.com/zte_nubia_z17_mini-8615.php,ZTE
2140,Blade A520,http://www.gsmarena.com/zte_blade_a520-8609.php,ZTE
2141,nubia N1 lite,http://www.gsmarena.com/zte_nubia_n1_lite-8607.php,ZTE
2142,Blade V8 Mini,http://www.gsmarena.com/zte_blade_v8_mini-8600.php,ZTE
2143,Blade V8 Lite,http://www.gsmarena.com/zte_blade_v8_lite-8601.php,ZTE
2144,Blade A2 Plus,http://www.gsmarena.com/zte_blade_a2_plus-8562.php,ZTE
2145,Hawkeye,http://www.gsmarena.com/zte_hawkeye-8530.php,ZTE
2146,Blade V8 Pro,http://www.gsmarena.com/zte_blade_v8_pro-8504.php,ZTE
2147,Blade V8,http://www.gsmarena.com/zte_blade_v8-8501.php,ZTE
2148,Axon 7 Max,http://www.gsmarena.com/zte_axon_7_max-8401.php,ZTE
2149,Grand X4,http://www.gsmarena.com/zte_grand_x4-8638.php,ZTE
2150,Excite Go,http://www.gsmarena.com/toshiba_excite_go-6466.php,Toshiba
2151,Excite 7c AT7-B8,http://www.gsmarena.com/toshiba_excite_7c_at7_b8-6467.php,Toshiba
2152,Excite Pro,http://www.gsmarena.com/toshiba_excite_pro-5500.php,Toshiba
2153,Excite Write,http://www.gsmarena.com/toshiba_excite_write-5501.php,Toshiba
2154,Excite Pure,http://www.gsmarena.com/toshiba_excite_pure-5502.php,Toshiba
2155,Excite 10 SE,http://www.gsmarena.com/toshiba_excite_10_se-5154.php,Toshiba
2156,Excite 13 AT335,http://www.gsmarena.com/toshiba_excite_13_at335-4691.php,Toshiba
2157,Excite 10 AT305,http://www.gsmarena.com/toshiba_excite_10_at305-4692.php,Toshiba
2158,Excite 7.7 AT275,http://www.gsmarena.com/toshiba_excite_7_7_at275-4693.php,Toshiba
2159,Excite AT200,http://www.gsmarena.com/toshiba_excite_at200-4400.php,Toshiba
2160,Thrive 7,http://www.gsmarena.com/toshiba_thrive_7-4203.php,Toshiba
2161,Windows Phone IS12T,http://www.gsmarena.com/toshiba_windows_phone_is12t-4076.php,Toshiba
2162,Thrive,http://www.gsmarena.com/toshiba_thrive-3970.php,Toshiba
2163,K01,http://www.gsmarena.com/toshiba_k01-3161.php,Toshiba
2164,TG02,http://www.gsmarena.com/toshiba_tg02-3159.php,Toshiba
2165,TG01,http://www.gsmarena.com/toshiba_tg01-2662.php,Toshiba
2166,G810,http://www.gsmarena.com/toshiba_g810-2273.php,Toshiba
2167,G910 / G920,http://www.gsmarena.com/toshiba_g910___g920-2231.php,Toshiba
2168,G450,http://www.gsmarena.com/toshiba_g450-2237.php,Toshiba
2169,G710,http://www.gsmarena.com/toshiba_g710-2232.php,Toshiba
2170,G900,http://www.gsmarena.com/toshiba_g900-1905.php,Toshiba
2171,G500,http://www.gsmarena.com/toshiba_g500-1904.php,Toshiba
2172,TS605,http://www.gsmarena.com/toshiba_ts605-1814.php,Toshiba
2173,TX80,http://www.gsmarena.com/toshiba_tx80-1813.php,Toshiba
2174,TS32,http://www.gsmarena.com/toshiba_ts32-1812.php,Toshiba
2175,TS705,http://www.gsmarena.com/toshiba_ts705-1699.php,Toshiba
2176,TS608,http://www.gsmarena.com/toshiba_ts608-1698.php,Toshiba
2177,TX62,http://www.gsmarena.com/toshiba_tx62-1626.php,Toshiba
2178,904T,http://www.gsmarena.com/toshiba_904t-1618.php,Toshiba
2179,903T,http://www.gsmarena.com/toshiba_903t-1613.php,Toshiba
2180,705T,http://www.gsmarena.com/toshiba_705t-1571.php,Toshiba
2181,TS921,http://www.gsmarena.com/toshiba_ts921-1532.php,Toshiba
2182,TS808,http://www.gsmarena.com/toshiba_ts808-1700.php,Toshiba
2183,TS803,http://www.gsmarena.com/toshiba_ts803-1529.php,Toshiba
2184,TS10,http://www.gsmarena.com/toshiba_ts10-1528.php,Toshiba
2185,Smart Tab N8,http://www.gsmarena.com/vodafone_smart_tab_n8-8751.php,Vodafone
2186,Smart E8,http://www.gsmarena.com/vodafone_smart_e8-8750.php,Vodafone
2187,Smart V8,http://www.gsmarena.com/vodafone_smart_v8-8744.php,Vodafone
2188,Smart N8,http://www.gsmarena.com/vodafone_smart_n8-8723.php,Vodafone
2189,Tab Prime 7,http://www.gsmarena.com/vodafone_tab_prime_7-8382.php,Vodafone
2190,Smart Turbo 7,http://www.gsmarena.com/vodafone_smart_turbo_7-8381.php,Vodafone
2191,Smart Platinum 7,http://www.gsmarena.com/vodafone_smart_platinum_7-8154.php,Vodafone
2192,Smart ultra 7,http://www.gsmarena.com/vodafone_smart_ultra_7-8163.php,Vodafone
2193,Smart prime 7,http://www.gsmarena.com/vodafone_smart_prime_7-8099.php,Vodafone
2194,Smart first 7,http://www.gsmarena.com/vodafone_smart_first_7-8100.php,Vodafone
2195,Smart speed 6,http://www.gsmarena.com/vodafone_smart_speed_6-7608.php,Vodafone
2196,Smart ultra 6,http://www.gsmarena.com/vodafone_smart_ultra_6-7313.php,Vodafone
2197,Tab Prime 6,http://www.gsmarena.com/vodafone_tab_prime_6-7232.php,Vodafone
2198,Smart prime 6,http://www.gsmarena.com/vodafone_smart_prime_6-7230.php,Vodafone
2199,Smart first 6,http://www.gsmarena.com/vodafone_smart_first_6-7231.php,Vodafone
2200,Smart 4 max,http://www.gsmarena.com/vodafone_smart_4_max-6937.php,Vodafone
2201,Smart Tab 4G,http://www.gsmarena.com/vodafone_smart_tab_4g-6903.php,Vodafone
2202,Smart 4G,http://www.gsmarena.com/vodafone_smart_4g-6886.php,Vodafone
2203,Smart 4 turbo,http://www.gsmarena.com/vodafone_smart_4_turbo-6507.php,Vodafone
2204,Smart 4 power,http://www.gsmarena.com/vodafone_smart_4_power-6508.php,Vodafone
2205,Smart 4,http://www.gsmarena.com/vodafone_smart_4-6447.php,Vodafone
2206,Smart 4 mini,http://www.gsmarena.com/vodafone_smart_4_mini-6295.php,Vodafone
2207,Smart Tab III 10.1,http://www.gsmarena.com/vodafone_smart_tab_iii_10_1-5896.php,Vodafone
2208,Smart Tab III 7,http://www.gsmarena.com/vodafone_smart_tab_iii_7-5895.php,Vodafone
2209,Chat 655,http://www.gsmarena.com/vodafone_chat_655-5701.php,Vodafone
2210,Power Max P20,http://www.gsmarena.com/energizer_power_max_p20-9195.php,Energizer
2211,Power Max P16K Pro,http://www.gsmarena.com/energizer_power_max_p16k_pro-9079.php,Energizer
2212,Hardcase H240S,http://www.gsmarena.com/energizer_hardcase_h240s-8981.php,Energizer
2213,Hardcase H550S,http://www.gsmarena.com/energizer_hardcase_h550s-8979.php,Energizer
2214,Power Max P600S,http://www.gsmarena.com/energizer_power_max_p600s-8974.php,Energizer
2215,Power Max P550S,http://www.gsmarena.com/energizer_power_max_p550s-8975.php,Energizer
2216,Energy S550,http://www.gsmarena.com/energizer_energy_s550-8976.php,Energizer
2217,Energy S500E,http://www.gsmarena.com/energizer_energy_s500e-8977.php,Energizer
2218,Energy E520 LTE,http://www.gsmarena.com/energizer_energy_e520_lte-8978.php,Energizer
2219,Energy 100 (2017),http://www.gsmarena.com/energizer_energy_100_(2017)-8982.php,Energizer
2220,Energy 400 LTE,http://www.gsmarena.com/energizer_energy_400_lte-8980.php,Energizer
2221,Energy E10,http://www.gsmarena.com/energizer_energy_e10-8983.php,Energizer
2222,Energy E20,http://www.gsmarena.com/energizer_energy_e20-8984.php,Energizer
2223,Energy 500,http://www.gsmarena.com/energizer_energy_500-7721.php,Energizer
2224,Energy 400,http://www.gsmarena.com/energizer_energy_400-7722.php,Energizer
2225,Energy 240,http://www.gsmarena.com/energizer_energy_240-7723.php,Energizer
2226,Energy 200,http://www.gsmarena.com/energizer_energy_200-7724.php,Energizer
2227,Energy 100,http://www.gsmarena.com/energizer_energy_100-7920.php,Energizer
2228,Era 2X,http://www.gsmarena.com/xolo_era_2x-8520.php,XOLO
2229,Era 2,http://www.gsmarena.com/xolo_era_2-8395.php,XOLO
2230,Era 1X,http://www.gsmarena.com/xolo_era_1x-8339.php,XOLO
2231,Era X,http://www.gsmarena.com/xolo_era_x-7959.php,XOLO
2232,Era 4K,http://www.gsmarena.com/xolo_era_4k-7958.php,XOLO
2233,Era 4G,http://www.gsmarena.com/xolo_era_4g-7929.php,XOLO
2234,One HD,http://www.gsmarena.com/xolo_one_hd-7872.php,XOLO
2235,Black 3GB,http://www.gsmarena.com/xolo_black_3gb-7871.php,XOLO
2236,Black 1X,http://www.gsmarena.com/xolo_black_1x-7729.php,XOLO
2237,Black,http://www.gsmarena.com/xolo_black-7399.php,XOLO
2238,Era,http://www.gsmarena.com/xolo_era-7400.php,XOLO
2239,Cube 5.0,http://www.gsmarena.com/xolo_cube_5_0-7311.php,XOLO
2240,Prime,http://www.gsmarena.com/xolo_prime-7244.php,XOLO
2241,LT2000,http://www.gsmarena.com/xolo_lt2000-7131.php,XOLO
2242,A1010,http://www.gsmarena.com/xolo_a1010-7107.php,XOLO
2243,Win Q1000,http://www.gsmarena.com/xolo_win_q1000-7065.php,XOLO
2244,8X-1020,http://www.gsmarena.com/xolo_8x_1020-7064.php,XOLO
2245,Q700 Club,http://www.gsmarena.com/xolo_q700_club-7009.php,XOLO
2246,Q520s,http://www.gsmarena.com/xolo_q520s-7010.php,XOLO
2247,Q900s Plus,http://www.gsmarena.com/xolo_q900s_plus-6887.php,XOLO
2248,Omega 5.5,http://www.gsmarena.com/xolo_omega_5_5-6851.php,XOLO
2249,Omega 5.0,http://www.gsmarena.com/xolo_omega_5_0-6850.php,XOLO
2250,Opus 3,http://www.gsmarena.com/xolo_opus_3-6844.php,XOLO
2251,Q710s,http://www.gsmarena.com/xolo_q710s-6843.php,XOLO
2252,Q1020,http://www.gsmarena.com/xolo_q1020-6793.php,XOLO
2253,One,http://www.gsmarena.com/xolo_one-6743.php,XOLO
2254,Q2100,http://www.gsmarena.com/xolo_q2100-6735.php,XOLO
2255,Opus HD,http://www.gsmarena.com/xolo_opus_hd-6734.php,XOLO
2256,Play 8X-1100,http://www.gsmarena.com/xolo_play_8x_1100-6652.php,XOLO
2257,Q510s,http://www.gsmarena.com/xolo_q510s-6626.php,XOLO
2258,Q700s plus,http://www.gsmarena.com/xolo_q700s_plus-6624.php,XOLO
2259,Q1000s plus,http://www.gsmarena.com/xolo_q1000s_plus-6623.php,XOLO
2260,Q610s,http://www.gsmarena.com/xolo_q610s-6622.php,XOLO
2261,A1000s,http://www.gsmarena.com/xolo_a1000s-6577.php,XOLO
2262,Play 8X-1200,http://www.gsmarena.com/xolo_play_8x_1200-6564.php,XOLO
2263,Hive 8X-1000,http://www.gsmarena.com/xolo_hive_8x_1000-6556.php,XOLO
2264,A550S IPS,http://www.gsmarena.com/xolo_a550s_ips-6551.php,XOLO
2265,Q900s,http://www.gsmarena.com/xolo_q900s-6531.php,XOLO
2266,Q500s IPS,http://www.gsmarena.com/xolo_q500s_ips-6525.php,XOLO
2267,A700s,http://www.gsmarena.com/xolo_a700s-6522.php,XOLO
2268,Z91,http://www.gsmarena.com/lava_z91-9150.php,Lava
2269,Z50,http://www.gsmarena.com/lava_z50-9137.php,Lava
2270,Z90,http://www.gsmarena.com/lava_z90-8888.php,Lava
2271,Z80,http://www.gsmarena.com/lava_z80-8887.php,Lava
2272,Z60,http://www.gsmarena.com/lava_z60-8881.php,Lava
2273,A97 2GB+,http://www.gsmarena.com/lava_a97_2gb+-8792.php,Lava
2274,A44,http://www.gsmarena.com/lava_a44-8728.php,Lava
2275,A77,http://www.gsmarena.com/lava_a77-8692.php,Lava
2276,Z25,http://www.gsmarena.com/lava_z25-8625.php,Lava
2277,Z10,http://www.gsmarena.com/lava_z10-8624.php,Lava
2278,X28 Plus,http://www.gsmarena.com/lava_x28_plus-8611.php,Lava
2279,A73,http://www.gsmarena.com/lava_a73-8560.php,Lava
2280,X19,http://www.gsmarena.com/lava_x19-8510.php,Lava
2281,A55,http://www.gsmarena.com/lava_a55-8448.php,Lava
2282,A50,http://www.gsmarena.com/lava_a50-8447.php,Lava
2283,X50 Plus,http://www.gsmarena.com/lava_x50_plus-8443.php,Lava
2284,X41 Plus,http://www.gsmarena.com/lava_x41_plus-8422.php,Lava
2285,A51,http://www.gsmarena.com/lava_a51-8406.php,Lava
2286,A76+,http://www.gsmarena.com/lava_a76+-8391.php,Lava
2287,A97,http://www.gsmarena.com/lava_a97-8341.php,Lava
2288,X28,http://www.gsmarena.com/lava_x28-8340.php,Lava
2289,P7+,http://www.gsmarena.com/lava_p7+-8274.php,Lava
2290,A48,http://www.gsmarena.com/lava_a48-8237.php,Lava
2291,X38,http://www.gsmarena.com/lava_x38-8217.php,Lava
2292,A32,http://www.gsmarena.com/lava_a32-8211.php,Lava
2293,A68,http://www.gsmarena.com/lava_a68-8210.php,Lava
2294,X50,http://www.gsmarena.com/lava_x50-8209.php,Lava
2295,X17,http://www.gsmarena.com/lava_x17-8194.php,Lava
2296,X81,http://www.gsmarena.com/lava_x81-8144.php,Lava
2297,X46,http://www.gsmarena.com/lava_x46-8141.php,Lava
2298,A89,http://www.gsmarena.com/lava_a89-8124.php,Lava
2299,A82,http://www.gsmarena.com/lava_a82-8123.php,Lava
2300,A79,http://www.gsmarena.com/lava_a79-8122.php,Lava
2301,A59,http://www.gsmarena.com/lava_a59-8121.php,Lava
2302,A67,http://www.gsmarena.com/lava_a67-8120.php,Lava
2303,V2 s,http://www.gsmarena.com/lava_v2_s-8068.php,Lava
2304,V2 3GB,http://www.gsmarena.com/lava_v2_3gb-8069.php,Lava
2305,A76,http://www.gsmarena.com/lava_a76-8077.php,Lava
2306,A72,http://www.gsmarena.com/lava_a72-8076.php,Lava
2307,X11,http://www.gsmarena.com/lava_x11-8071.php,Lava
2308,Bharat Go,http://www.gsmarena.com/micromax_bharat_go-9207.php,Micromax
2309,Canvas 1 2018,http://www.gsmarena.com/micromax_canvas_1_2018-9181.php,Micromax
2310,Canvas Infinity Life,http://www.gsmarena.com/micromax_canvas_infinity_life-9136.php,Micromax
2311,Bharat 5 Pro,http://www.gsmarena.com/micromax_bharat_5_pro-9125.php,Micromax
2312,Bharat 5 Plus,http://www.gsmarena.com/micromax_bharat_5_plus-9054.php,Micromax
2313,Bharat 5,http://www.gsmarena.com/micromax_bharat_5-9053.php,Micromax
2314,Canvas Infinity Pro,http://www.gsmarena.com/micromax_canvas_infinity_pro-8914.php,Micromax
2315,Bharat 2 Ultra,http://www.gsmarena.com/micromax_bharat_2_ultra-8944.php,Micromax
2316,Dual 4 E4816,http://www.gsmarena.com/micromax_dual_4_e4816-8915.php,Micromax
2317,Canvas Selfie 3 Q460,http://www.gsmarena.com/micromax_canvas_selfie_3_q460-8916.php,Micromax
2318,Bharat 4 Q440,http://www.gsmarena.com/micromax_bharat_4_q440-8919.php,Micromax
2319,Bharat 3 Q437,http://www.gsmarena.com/micromax_bharat_3_q437-8918.php,Micromax
